stress_ratio,cycles_to_failure,stress_max,stress_lowerbound,stress_upperbound
10.0,1490000,140.7540160471183,150.0254973172842,123.7300601099422
10.0,1500000,140.69177028708026,149.97616200192147,123.63946004279353
10.0,1510000,140.6299381231857,149.9271631004359,123.54945337183845
10.0,1520000,140.5685140953597,149.87849607554855,123.46003235950091
10.0,1530000,140.50749285094008,149.83015648097722,123.37118941868412
10.0,1540000,140.4468691418786,149.7821399590224,123.28291710889211
10.0,1550000,140.38663782203218,149.73444223823248,123.19520813247536
10.0,1560000,140.32679384454173,149.68705913114502,123.10805533099628
10.0,1570000,140.26733225929428,149.6399865321021,123.02145168170925
10.0,1580000,140.2082482104661,149.59322041513545,122.93539029415129
10.0,1590000,140.149536934143,149.54675683192008,122.8498644068391
10.0,1600000,140.09119375601534,149.50059190979292,122.76486738406862
10.0,1610000,140.03321408914493,149.45472184983345,122.68039271281376
10.0,1620000,139.975593431801,149.40914292500625,122.59643399971903
10.0,1630000,139.9183273653626,149.36385147836046,122.51298496818474
10.0,1640000,139.86141155228552,149.31884392128538,122.4300394555404
10.0,1650000,139.8048417341306,149.27411673182044,122.34759141030231
10.0,1660000,139.74861372965202,149.22966645301665,122.2656348895144
10.0,1670000,139.69272343294247,149.18548969134795,122.18416405616703
10.0,1680000,139.63716681163424,149.1415831151715,122.10317317669264
10.0,1690000,139.58193990515338,149.09794345323317,122.02265661853502
10.0,1700000,139.52703882302538,149.05456749321905,121.94260884778943
10.0,1710000,139.47245974323062,149.01145208034916,121.8630244269111
10.0,1720000,139.41819891060777,148.96859411601366,121.78389801249023
10.0,1730000,139.36425263530336,148.92599055644803,121.70522435309056
10.0,1740000,139.3106172912661,148.88363841144886,121.6269982871499
10.0,1750000,139.2572893147845,148.84153474312478,121.54921474093993
10.0,1760000,139.20426520306572,148.79967666468548,121.47186872658385
10.0,1770000,139.1515415128552,148.758061339264,121.39495534012985
10.0,1780000,139.0991148590949,148.7166859787745,121.31846975967726
10.0,1790000,139.046981913619,148.67554784280043,121.2424072435562
10.0,1800000,138.99513940388627,148.63464423751563,121.16676312855678
10.0,1810000,138.94358411174738,148.59397251463557,121.09153282820606
10.0,1820000,138.89231287224592,148.5535300703972,121.01671183109384
10.0,1830000,138.8413225724528,148.513314344568,120.94229569924221
10.0,1840000,138.79061015033204,148.47332281948184,120.86828006652014
10.0,1850000,138.74017259363728,148.4335530191017,120.79466063710035
10.0,1860000,138.6900069388382,148.3940025081081,120.72143318395713
10.0,1870000,138.64011027007575,148.3546688910118,120.6485935474044
10.0,1880000,138.590479718145,148.3155498112912,120.57613763367276
10.0,1890000,138.5411124595052,148.27664295055249,120.50406141352246
10.0,1900000,138.49200571531594,148.2379460277125,120.4323609208949
10.0,1910000,138.4431567504984,148.19945679820302,120.36103225159735
10.0,1920000,138.39456287282138,148.1611730531967,120.2900715620222
10.0,1930000,138.34622143201088,148.12309261885306,120.21947506789985
10.0,1940000,138.2981298188828,148.0852133555838,120.14923904308276
10.0,1950000,138.25028546449795,148.04753315733836,120.0793598183609
10.0,1960000,138.20268583933847,148.01004995090693,120.00983378030688
10.0,1970000,138.15532845250542,147.9727616952422,119.94065737015062
10.0,1980000,138.10821085093664,147.9356663807981,119.87182708268206
10.0,1990000,138.06133061864435,147.89876202888536,119.80333946518132
10.0,2000000,138.0146853759716,147.8620466910439,119.73519111637556
10.0,3000000,134.24154611273386,144.9043138723568,114.21048776997803
10.0,4000000,131.5644612016252,142.81836852903044,110.27804887600885
10.0,5000000,129.48795282158144,141.2063418052808,107.22185411331643
10.0,6000000,127.79132193838745,139.89259173976575,104.72138950018883
10.0,7000000,126.35684096609168,138.78395946866354,102.60514921064073
10.0,8000000,125.11423702727879,137.82506366094236,100.77053334171667
10.0,9000000,124.01818267514975,136.980292922932,99.1512521519379
10.0,10000000,123.03772864723504,136.22539199318027,97.70198352303676
10.0,11000000,122.15080009428539,135.5430955916669,96.39036602195785
10.0,12000000,121.34109776404105,134.92067735651872,95.19248348105563
10.0,13000000,120.59624382465273,134.34848682206018,94.09015962514106
10.0,14000000,119.90661679174528,133.8190320225752,93.06925625434891
10.0,15000000,119.2645893839973,133.32638043294423,92.11855891818807
10.0,16000000,118.66401285293239,132.8657542704252,91.22902232985362
10.0,17000000,118.09985791994242,132.4332490874729,90.39324455995289
10.0,18000000,117.56795850080331,132.02563316699022,89.60509150549947
10.0,19000000,117.06482481223298,131.6402013883528,88.85942286667186
10.0,30000000,112.8143652096509,128.3890601152258,82.5550588335263
10.0,130000000,99.16906292156978,117.99769569335305,62.27026806026551
10.0,230000000,93.85973996412238,113.96801488959119,54.364001122803295
10.0,330000000,90.50025575361829,111.42112050762323,49.358401844953946
10.0,430000000,88.03710455005171,109.55499809044686,45.68708676206932
10.0,530000000,86.09135766247829,108.08154828141953,42.78628144405651
10.0,630000000,84.48293318784044,106.86396395010436,40.38794890068738
10.0,730000000,83.1119726425841,105.82642646520179,38.3434148004537
10.0,830000000,81.91729519474956,104.92250404325938,36.56156962090381
10.0,930000000,80.85868840393573,104.12168921474428,34.98251879895295
10.0,1030000000,79.90830130501786,103.40285889026272,33.5647733608498
10.0,1130000000,79.04604543049584,102.75078116241873,32.2784041077238
10.0,1230000000,78.25695375414531,102.15410990249126,31.10110963088189
10.0,1330000000,77.52957532492371,101.60416610870088,30.01582592224573
0.5,1,343.21420566926145,460.5451176420343,301.89115431902707
0.5,51,301.27067105260716,379.771538351812,273.3169882799704
0.5,101,293.9814865102389,365.7652871345578,268.3201701974685
0.5,151,289.69137170496003,357.52917149773606,265.37185930828326
0.5,201,286.64014217506667,351.67546607942467,263.2709401908866
0.5,251,284.27033371922636,347.1316718125663,261.63659010542085
0.5,301,282.3324679446167,343.4179597104402,260.29824221448666
0.5,351,280.69309898569185,340.2777312630856,259.1645986322276
0.5,401,279.2724259207721,337.557572038792,258.1810309789746
0.5,451,278.018908151612,335.15841553089257,257.3122382536823
0.5,501,276.89731942975425,333.0125646086443,256.53408195901875
0.5,551,275.8825149514781,331.0717040007236,255.82932429314005
0.5,601,274.955917229174,329.3001425847071,255.18522444724272
0.5,651,274.103411136386,327.6707660221937,254.59209830515994
0.5,701,273.3140200917782,326.16249163802667,254.04241234573902
0.5,751,272.5790394365091,324.75860245867966,253.5301902996289
0.5,801,271.89144971042396,323.4456194295301,253.05061132974444
0.5,851,271.245507897441,322.2125157933488,252.59973002023276
0.5,901,270.6364555493103,321.0501561581353,252.17427638066454
0.5,951,270.0603058440367,319.95088729800676,251.77150990162582
0.5,1000,269.52434764099263,318.9285693145085,251.39657270314598
0.5,10000,244.9610616315697,272.5714186655565,233.716680037629
0.5,20000,237.56677575065996,259.03966735613017,227.97136047576646
0.5,30000,233.24139579071587,251.34859199518982,224.3860722532588
0.5,40000,230.17248986975022,246.05138349099525,221.68257346961266
0.5,50000,227.79206150305646,242.0677868781302,219.46033938187506
0.5,60000,225.84710990980614,238.91529022112533,217.5423031560345
0.5,70000,224.20267676869673,236.33516304706782,215.83535586275187
0.5,80000,222.77820398884052,234.17188739485778,214.28499869446134
0.5,90000,221.52172994986205,232.3243805271698,212.856849266542
0.5,100000,220.39777562214675,230.72312965742725,211.52792573128923
0.5,110000,219.38103525790723,229.3182791431598,210.28211107317728
0.5,120000,218.45282402889643,228.0729021326295,209.1076203732416
0.5,130000,217.59895247056147,226.95894857081848,207.9955114308293
0.5,140000,216.80839088778703,225.95467451582783,206.9387735227031
0.5,150000,216.07239566220267,225.04294017304542,205.93175163222304
0.5,160000,215.3839181079308,224.2100429171015,204.9697723009288
0.5,170000,214.73719285576917,223.44489374107394,204.04889408756938
0.5,180000,214.12744406895234,222.73842205327108,203.16573686915194
0.5,190000,213.55067119578584,222.08313687687692,202.31736209355898
0.5,200000,213.00348974123702,221.4727978861278,201.50118663129987
0.5,210000,212.4830109278429,220.9021652210306,200.7149192340523
0.5,220000,211.98674937699752,220.36680682565307,199.95651251939515
0.5,230000,211.51255132847695,219.86294843956045,199.22412584604822
0.5,240000,211.05853814798672,219.38735564039342,198.5160959941889
0.5,250000,210.62306137454323,218.9372402547626,197.83091356206245
0.5,260000,210.20466658965174,218.51018549082232,197.16720363953664
0.5,270000,209.80206410900828,218.10408559061455,196.52370974836046
0.5,280000,209.4141050068773,217.71709684068816,195.89928032655394
0.5,290000,209.0397613495701,217.34759753863565,195.29285723010165
0.5,300000,208.67810978129293,216.99415507354615,194.7034658604335
0.5,310000,208.32831780242097,216.65549869628603,194.13020662129426
0.5,320000,207.98963222702108,216.3304968701903,193.5722474765513
0.5,330000,207.66136941705346,216.018138331685,193.02881742991522
0.5,340000,207.34290697485946,215.71751617325054,192.499200784104
0.5,350000,207.0336766401835,215.42781440217817,191.98273206446132
0.5,360000,206.73315818804264,215.14829653805862,191.47879151307572
0.5,370000,206.44087416284194,214.87829589751502,190.9868010757674
0.5,380000,206.15638531487613,214.6172072819843,190.50622081716287
0.5,390000,205.87928662970765,214.36447983754982,190.03654570936118
0.5,400000,205.60920386032728,214.11961089817405,189.5773027479649
0.5,410000,205.34579048758263,213.88214065748477,189.12804835606266
0.5,420000,205.0887250469332,213.65164754149015,188.68836604230387
0.5,430000,204.83770876979793,213.42774417653092,188.2578642838858
0.5,440000,204.59246349608782,213.2100738646014,187.8361746091581
0.5,450000,204.35272982134885,212.99830749268446,187.42294985784716
0.5,460000,204.11826544756724,212.79214081462425,187.01786259969572
0.5,470000,203.8888437113512,212.59129205382473,186.62060369470046
0.5,480000,203.664252267077,212.39549978312007,186.23088098017342
0.5,490000,203.44429190582377,212.20452104483323,185.84841807162067
0.5,500000,203.22877549363352,212.0181296795874,185.47295326594897
0.5,510000,203.01752701491534,211.8361148370719,185.10423853683454
0.5,520000,202.81038070874203,211.6582796458278,184.74203861324236
0.5,530000,202.60718028741903,211.4844400223865,184.3861301330796
0.5,540000,202.40777822809855,211.3144236028369,184.0363008648494
0.5,550000,202.21203512939402,211.1480687822116,183.69234899094528
0.5,560000,202.01981912596756,210.98522384905897,183.35408244689435
0.5,570000,201.83100535493205,210.82574620424342,183.02131831145564
0.5,580000,201.6454754686604,210.6695016544297,182.6938822430189
0.5,590000,201.46311718924173,210.51636377195183,182.37160795819116
0.5,600000,201.2838239003832,210.36621331379553,182.05433674889534
0.5,610000,201.10749427304432,210.21893769333215,181.74191703465507
0.5,620000,200.9340319215113,210.074430499221,181.4342039470706
0.5,630000,200.76334508698912,209.93259105656261,181.13105894378342
0.5,640000,200.59534634611137,209.793324025975,180.8323494494778
0.5,650000,200.42995234204824,209.656539036756,180.53794852171157
0.5,660000,200.26708353614373,209.52215035075218,180.2477345395594
0.5,670000,200.1066639782287,209.3900765539249,179.96159091324733
0.5,680000,199.94862109394973,209.2602402729401,179.6794058131256
0.5,690000,199.79288548762315,209.13256791440995,179.40107191646192
0.5,700000,199.6393907592738,209.00698942466175,179.1264861706889
0.5,710000,199.488073334651,208.88343806814083,178.85554957184883
0.5,720000,199.33887230713293,208.76185022275504,178.58816695709038
0.5,730000,199.19172929053494,208.64216519063902,178.3242468101726
0.5,740000,199.0465882819322,208.52432502297614,178.06370107901745
0.5,750000,198.90339553368943,208.40827435765237,177.80644500443583
0.5,760000,198.7620994339664,208.29396026863566,177.55239695922282
0.5,770000,198.6226503950343,208.1813321260903,177.301478296881
0.5,780000,198.48500074879794,208.07034146632375,177.05361320929842
0.5,790000,198.34910464897322,207.9609418707527,176.808728592757
0.5,800000,198.21491797941758,207.85308885315604,176.56675392169404
0.5,810000,198.08239826815446,207.74673975454465,176.3276211296936
0.5,820000,197.9515046066729,207.6418536450412,176.09126449721742
0.5,830000,197.8221975741184,207.53839123222477,175.85762054562562
0.5,840000,197.69443916602347,207.43631477543113,175.62662793707415
0.5,850000,197.56819272725593,207.3355880055608,175.39822737990238
0.5,860000,197.4434228888882,207.23617604997136,175.17236153915658
0.5,870000,197.32009550871632,207.13804536207618,174.9489749519243
0.5,880000,197.1981776151781,207.0411636553052,174.72801394716546
0.5,890000,197.07763735443982,206.94549984110088,174.50942656977125
0.5,900000,196.9584439404391,206.85102397067,174.29316250857286
0.5,910000,196.8405676076885,206.7577071802102,174.07917302807178
0.5,920000,196.7239795666575,206.66552163937538,173.86741090365584
0.5,930000,196.60865196156718,206.5744405027527,173.65783036009077
0.5,940000,196.4945578304415,206.4844378641398,173.4503870130966
0.5,950000,196.38167106727263,206.39548871343274,173.2450378138231
0.5,960000,196.26996638616728,206.30756889595193,173.04174099605288
0.5,970000,196.15941928735066,206.22065507403792,172.84045602597737
0.5,980000,196.05000602491407,206.1347246907713,172.6411435543938
0.5,990000,195.94170357619964,206.0497559356764,172.44376537118708
0.5,1000000,195.8344896127238,205.96572771227846,172.24828436196907
0.5,1010000,195.72834247254713,205.8826196074015,172.0546644667489
0.5,1020000,195.62324113400564,205.80041186208783,171.86287064052988
0.5,1030000,195.5191651907234,205.71908534404903,171.67286881571582
0.5,1040000,195.4160948278323,205.63862152153945,171.48462586624203
0.5,1050000,195.3140107993297,205.5590024385785,171.29810957332418
0.5,1060000,195.21289440650932,205.48021069143266,171.11328859274457
0.5,1070000,195.1127274774047,205.40222940627635,170.93013242360064
0.5,1080000,195.01349234718884,205.32504221797544,170.74861137842208
0.5,1090000,194.91517183947718,205.24863324991347,170.56869655460144
0.5,1100000,194.81774924848432,205.17298709480602,170.39035980706205
0.5,1110000,194.72120832198812,205.09808879644595,170.21357372209965
0.5,1120000,194.62553324505785,205.02392383232316,170.03831159234133
0.5,1130000,194.53070862450556,204.95047809707293,169.8645473927622
0.5,1140000,194.4367194740223,204.87773788670236,169.69225575770798
0.5,1150000,194.34355119996374,204.80568988355367,169.52141195887486
0.5,1160000,194.2511895877507,204.73432114196487,169.3519918841949
0.5,1170000,194.15962078885386,204.66361907458304,169.18397201759112
0.5,1180000,194.06883130833202,204.59357143930686,169.01732941954728
0.5,1190000,193.9788079928962,204.52416632680962,168.85204170846782
0.5,1200000,193.8895380194735,204.4553921486239,168.68808704277825
0.5,1210000,193.80100888424485,204.38723762575185,168.5254441037368
0.5,1220000,193.71320839213462,204.31969177777552,168.36409207892294
0.5,1230000,193.6261246467288,204.25274391243985,168.2040106463708
0.5,1240000,193.53974604060156,204.18638361568665,168.0451799593161
0.5,1250000,193.45406124603002,204.12060074211243,167.88758063153244
0.5,1260000,193.3690592060794,204.05538540583314,167.73119372322415
0.5,1270000,193.28472912604028,203.99072797173164,167.57600072745623
0.5,1280000,193.20106046520164,203.9266190470693,167.42198355709476
0.5,1290000,193.1180429289441,203.86304947344766,167.26912453223224
0.5,1300000,193.0356664611385,203.8000103190967,167.11740636808213
0.5,1310000,192.95392123683564,203.73749287147885,166.96681216331655
0.5,1320000,192.87279765523402,203.67548863019013,166.81732538883256
0.5,1330000,192.7922863329129,203.61398930014818,166.668929876922
0.5,1340000,192.712378097319,203.55298678504735,166.52160981083617
0.5,1350000,192.63306398049502,203.4924731810758,166.37534971471894
0.5,1360000,192.55433521304002,203.43244077087473,166.23013444390222
0.5,1370000,192.47618321829046,203.3728820177357,166.08594917553816
0.5,1380000,192.39859960671342,203.31378956001834,165.94277939956478
0.5,1390000,192.32157617050197,203.25515620578417,165.8006109099817
0.5,1400000,192.24510487836406,203.19697492763146,165.6594297964305
0.5,1410000,192.1691778704974,203.13923885772812,165.51922243606018
0.5,1420000,192.09378745374127,203.0819412830261,165.37997548567483
0.5,1430000,192.01892609689907,203.025075640658,165.24167587414138
0.5,1440000,191.9445864262232,202.96863551349898,165.1043107950578
0.5,1450000,191.87076122105688,202.91261462589284,164.96786769966423
0.5,1460000,191.79744340962523,202.85700683953633,164.8323342899865
0.5,1470000,191.72462606496998,202.8018061495055,164.69769851221147
0.5,1480000,191.6523024010225,202.74700668043064,164.56394855027415
0.5,1490000,191.5804657688084,202.69260268280223,164.4310728196572
0.5,1500000,191.5091096527797,202.63858852941112,164.2990599613883
0.5,1510000,191.43822766726825,202.5849587119112,164.16789883623218
0.5,1520000,191.3678135530567,202.53170783750227,164.0375785190674
0.5,1530000,191.29786117406158,202.4788306257283,163.90808829344132
0.5,1540000,191.2283645141246,202.42632190538495,163.7794176462975
0.5,1550000,191.15931767390776,202.37417661153248,163.6515562628676
0.5,1560000,191.09071486788824,202.32238978261032,163.52449402172306
0.5,1570000,191.02255042144924,202.2709565576495,163.3982209899785
0.5,1580000,190.95481876806352,202.21987217357494,163.27272741864596
0.5,1590000,190.88751444656523,202.1691319626033,163.14800373812594
0.5,1600000,190.82063209850784,202.11873134971998,163.0240405538414
0.5,1610000,190.75416646560402,202.06866585024326,162.90082864199968
0.5,1620000,190.68811238724476,202.0189310674683,162.7783589454811
0.5,1630000,190.62246479809508,201.9695226903817,162.65662256985618
0.5,1640000,190.5572187257632,201.9204364914567,162.5356107795132
0.5,1650000,190.49236928854023,201.87166832451533,162.4153149939047
0.5,1660000,190.42791169320867,201.8232141226564,162.2957267839052
0.5,1670000,190.36384123291631,201.7750698962546,162.17683786826936
0.5,1680000,190.30015328511377,201.72723173101582,162.05864011020066
0.5,1690000,190.23684330955325,201.67969578609777,161.9411255140123
0.5,1700000,190.17390684634623,201.63245829228785,161.8242862218865
0.5,1710000,190.11133951407822,201.58551555023425,161.70811451072814
0.5,1720000,190.0491370079785,201.53886392873537,161.5926027891039
0.5,1730000,189.98729509814262,201.4924998630781,161.47774359427024
0.5,1740000,189.92580962780661,201.44641985342886,161.3635295892829
0.5,1750000,189.8646765116703,201.40062046327017,161.24995356018908
0.5,1760000,189.8038917342684,201.35509831788633,161.13700841329563
0.5,1770000,189.74345134838794,201.30985010289277,161.02468717251338
0.5,1780000,189.68335147353008,201.26487256280888,160.91298297677457
0.5,1790000,189.62358829441519,201.2201624996736,160.80188907751975
0.5,1800000,189.5641580595294,201.17571677170037,160.6913988362537
0.5,1810000,189.50505707971152,201.1315322919724,160.58150572216647
0.5,1820000,189.44628172677878,201.08760602717288,160.4722033098203
0.5,1830000,189.38782843219053,201.04393499635609,160.3634852768943
0.5,1840000,189.3296936857478,201.000516269748,160.25534540199436
0.5,1850000,189.2718740343287,200.95734696758606,160.14777756251613
0.5,1860000,189.21436608065747,200.91442425898825,160.04077573256652
0.5,1870000,189.15716648210676,200.87174536085607,159.93433398093873
0.5,1880000,189.10027194953176,200.8293075368053,159.82844646914225
0.5,1890000,189.04367924613533,200.78710809613023,159.72310744947907
0.5,1900000,188.9873851863629,200.7451443927928,159.61831126317423
0.5,1910000,188.93138663482668,200.70341382444306,159.5140523385507
0.5,1920000,188.87568050525758,200.66191383146085,159.41032518925525
0.5,1930000,188.82026375948467,200.62064189603154,159.30712441252197
0.5,1940000,188.76513340644095,200.57959554123835,159.20444468748812
0.5,1950000,188.71028650119442,200.5387723301852,159.10228077354554
0.5,1960000,188.65572014400433,200.49816986514008,159.00062750873624
0.5,1970000,188.60143147940119,200.45778578670064,158.89947980818874
0.5,1980000,188.54741769528994,200.41761777298464,158.79883266259006
0.5,1990000,188.49367602207624,200.377663538839,158.69868113669781
0.5,2000000,188.44020373181408,200.3379208350708,158.5990203678879
0.5,3000000,184.11482377187,197.15633204875647,150.50424557075425
0.5,4000000,181.04591785090435,194.93200614222738,144.7278641894426
0.5,5000000,178.66548948421058,193.2215527032841,140.23248692778319
0.5,6000000,176.72053789096026,191.83214558171935,136.55136116650257
0.5,7000000,175.07610474985086,190.66242522972533,133.43400705115639
0.5,8000000,173.65163196999464,189.65250186970346,130.73029759067776
0.5,9000000,172.39515793101617,188.7640370909681,128.3431060738058
0.5,10000000,171.27120360330085,187.97100820320472,126.20596055657386
0.5,11000000,170.25446323906135,187.25494286566592,124.27136072173317
0.5,12000000,169.32625201005055,186.6022557916155,122.5041800853177
0.5,13000000,168.47238045171557,186.0026647457931,120.87770862691667
0.5,14000000,167.68181886894112,185.44820023415608,119.37116117543684
0.5,15000000,166.94582364335676,184.9325604517993,117.96804472453118
0.5,16000000,166.2573460890849,184.45067645057264,116.65505213851978
0.5,17000000,165.6106208369233,183.99841034289443,115.42129085681098
0.5,18000000,165.00087205010647,183.5723405156414,114.25773177784372
0.5,19000000,164.42409917693996,183.1696053934346,113.15680694806338
0.5,30000000,159.55153776244705,179.77755606932192,103.84597823571984
0.5,130000000,143.90909444229263,168.97834536621423,73.86498469202662
0.5,230000000,137.82269330020813,164.8018144170186,62.17412992518324
0.5,330000000,133.97151138878462,162.16429755456218,54.771528263631176
0.5,430000000,131.14785074152908,160.23268050494372,49.34179801206609
0.5,530000000,128.91732225915024,158.70799901598207,45.05144119607713
0.5,630000000,127.07348705872027,157.4483732783236,41.50414677861555
0.5,730000000,125.50187126226615,156.37520687962854,38.48007517777604
0.5,830000000,124.13233954584956,155.44038242777768,35.84449940666575
0.5,930000000,122.91879393329833,154.61229305327177,33.50884786616478
0.5,1030000000,121.82930716245457,153.86905907352337,31.411765142834525
0.5,1130000000,120.84085059623672,153.19490581231472,29.508989734113545
0.5,1230000000,119.93626661846,152.57808463895282,27.76753997645087
0.5,1330000000,119.10242830464406,152.009609869932,26.16217936373132
